0005019281	0.5983263598326359
0005119367	0.5360501567398119
0307141985	0.5925925925925926
0307142469	0.3881278538812785
0307142477	0.09803921568627451
0307142485	0.4482758620689655
0307142493	0.49765258215962443
0307514161	0.3983440662373505
0307554066	0.4957983193277311
0307593908	0.8043478260869565
0310263662	-0.01887905604719764
0310274281	0.5949820788530465
0310285569	0.6363636363636364
0510539610	0.48148148148148145
0563412879	0.3888888888888889
0615115187	0.2767857142857143
0615274641	-0.17266187050359713
061529118X	0.40425531914893614
0615837891	0.7272727272727273
0718000315	0.5425531914893617
0736915842	0.8064516129032258
0738900370	0.6069364161849711
0738900672	0.4375
0738919012	0.42028985507246375
0738919039	0.423728813559322
0738920339	0.6363636363636364
0738920363	0.6774193548387096
0738920525	0.4988399071925754
0738920762	0.544973544973545
0738920770	0.5238095238095238
0738920967	0.5400696864111498
0738921351	0.2558139534883721
0738921467	0.375
0738921475	0.6842105263157895
0738921947	0.71875
0739040375	0.7209302325581395
0739046500	0.2647058823529412
0739600443	0.16666666666666666
0740318934	0.5310344827586206
0740319183	0.5575221238938053
0740321757	0.4772727272727273
0740328271	0.581151832460733
0741100967	0.11926605504587157
0764000829	0.08705882352941176
0764000969	0.6521739130434783
0764001027	0.12605042016806722
0764001035	0.2229038854805726
076400235X	0.5211267605633803
0764002465	0.08391608391608392
0764002589	-0.07096774193548387
0764003828	0.1870967741935484
0764004425	0.2768361581920904
076400459X	0.15953307392996108
0764004719	0.47368421052631576
0764005022	-0.02464788732394366
0764005316	0.31645569620253167
0764005383	0.42857142857142855
0764005448	-0.05732484076433121
0764005537	0.46153846153846156
0764005553	0.33676092544987146
076400557X	0.21818181818181817
0764005685	0.0803633822501747
0764005693	0.1342062193126023
0764005707	0.028037383177570093
076400638X	0.3548387096774194
0764006584	0.18543046357615894
0764006770	0.10914454277286136
0764006797	0.27638190954773867
0764007211	0.32538330494037476
0764007440	0.08686440677966102
0764009265	-0.07526881720430108
0764127861	0.47619047619047616
076620748X	0.2894736842105263
0767000099	0.28205128205128205
0767002652	0.4613981762917933
0767003357	0.2700490998363339
0767005880	0.40782122905027934
0767009711	0.7837837837837838
0767010485	0.2
076701135X	0.4049586776859504
076701409X	0.4
0767014812	0.4627831715210356
0767015533	0.4786729857819905
0767016351	0.3333333333333333
0767018672	0.48066298342541436
0767018702	0.2602739726027397
0767018877	0.16666666666666666
0767018907	0.34545454545454546
0767019954	0.23328785811732605
0767020308	0.47432550043516103
0767020553	0.5765765765765766
0767023447	0.4358974358974359
0767023765	0.3767441860465116
0767024427	-0.4065934065934066
0767025075	0.29411764705882354
0767025105	0.1935483870967742
0767025784	-0.034482758620689655
0767026128	0.375
0767026225	0.41414141414141414
0767026977	0.3617021276595745
0767028627	0.10344827586206896
0767081455	0.44537815126050423
0767087372	0.37162750217580504
0767726227	0.503448275862069
0767736680	0.5954545454545455
0767800311	-0.08363636363636363
0767800761	0.4619883040935672
076780094X	-0.116751269035533
0767800958	0.532258064516129
0767801601	0.10877192982456141
076780161X	0.2329192546583851
0767801814	0.08333333333333333
0767801865	0.3548387096774194
076780192X	0.3566825441300084
0767801962	0.30561330561330563
0767802454	0.04122137404580153
0767802470	0.19825561891982557
0767802497	0.12724550898203593
0767802519	0.22171945701357465
0767802535	0.4512471655328798
0767802551	0.2572298325722983
0767802578	-0.0055658627087198514
0767802594	0.3948955916473318
0767802616	0.08439897698209718
0767802624	0.3661153330353151
0767802659	0.11510441962117533
0767802683	0.310632383599722
0767802772	0.4918032786885246
0767802802	0.3632286995515695
0767803310	-0.013333333333333334
0767803329	0.050359712230215826
0767803337	0.07692307692307693
076780337X	0.13304721030042918
0767803434	0.24386724386724387
0767804236	-0.008547008547008548
0767804252	0.046228710462287104
0767804309	0.42748091603053434
0767804325	0.2217453505007153
0767804341	0.5616438356164384
0767804929	0.16806722689075632
0767805267	0.36062483167250203
0767805712	0.27505966587112174
0767805739	-0.14709851551956815
0767806239	0.25538971807628524
0767806743	0.2631578947368421
076780676X	0.3900990099009901
0767806808	0.3594132029339853
0767807588	0.0688
0767807596	0.4297872340425532
076780760X	0.42138364779874216
0767807693	0.1656686626746507
0767808460	0.2627118644067797
0767808673	0.42857142857142855
076780922X	0.4885844748858447
0767809246	0.30088909686476367
0767809254	0.41735849056603774
0767809262	0.37590861889927313
0767809270	0.1825752722613709
0767809335	0.3465045592705167
0767809378	0.17379679144385027
0767809548	0.34663341645885287
0767809688	0.15002788622420524
076780970X	0.18461538461538463
0767809726	0.29842931937172773
076781083X	-0.06521739130434782
0767810848	0.3333333333333333
0767810856	0.43524416135881105
0767810864	0.44372421921037125
0767810872	0.15164835164835164
0767810880	0.06571087216248507
0767811054	0.3805309734513274
0767811070	0.20107238605898123
0767811097	0.05100286532951289
0767811100	0.2958049480100394
0767811410	0.1052132701421801
0767811429	0.11004784688995216
0767811437	0.06910569105691057
0767812115	0.27218934911242604
0767812131	0.5351351351351351
076781214X	0.2542372881355932
0767812158	0.14393939393939395
0767812166	0.4720992028343667
0767812174	0.17829457364341086
0767812182	0.3227848101265823
0767812387	0.6222222222222222
0767812395	0.76
0767812417	0.38734177215189874
0767812743	0.1016949152542373
0767812778	0.36286472148541116
0767813464	0.5483870967741935
0767813707	0.84
0767813871	0.42908438061041293
0767814037	0.4708994708994709
0767814908	-0.11646586345381527
0767814924	0.0
0767814932	0.2551867219917012
076781505X	0.31025299600532624
0767815122	0.16541353383458646
0767815335	0.1776416539050536
076781553X	0.04328018223234624
0767815718	0.06909090909090909
0767815963	0.4247787610619469
076781598X	0.45806451612903226
0767816234	0.10133542812254517
0767816617	0.38803894297635605
0767816641	0.45714285714285713
0767816757	-0.22242990654205608
0767817443	0.03369272237196765
0767817478	0.13478691774033696
0767817486	-0.13554987212276215
0767817648	0.22442748091603054
0767817656	-0.013927576601671309
0767817664	0.3271934076587494
0767817672	0.3079470198675497
0767817680	0.34911242603550297
0767817699	0.3240418118466899
0767817710	0.234192037470726
0767817729	0.2235294117647059
0767817737	-0.09401709401709402
0767817745	0.11965811965811966
0767817753	0.23776824034334765
0767817761	0.2831168831168831
076781777X	0.17567567567567569
0767818016	0.3386327503974563
0767818024	0.23529411764705882
0767818040	0.1390922401171303
0767818059	0.1839258114374034
0767818067	0.4140845070422535
0767818075	0.19230769230769232
0767818083	0.16725978647686832
0767818105	0.49429037520391517
0767818172	0.16022099447513813
0767819179	0.41729323308270677
0767819381	0.4358974358974359
0767819403	0.37735849056603776
0767819438	0.034529451591062965
0767819446	0.2642073778664008
0767819454	-0.08074534161490683
0767819462	0.3
0767819470	0.3515358361774744
0767819543	0.2878228782287823
076781956X	-0.1091283459162663
0767819586	0.16135524991613553
0767819594	0.1940928270042194
0767819624	0.3974358974358974
0767819640	0.33116883116883117
0767819764	0.17227722772277226
0767820940	0.2909090909090909
0767821408	0.2827586206896552
0767821432	0.4603174603174603
0767821467	0.27631578947368424
0767821483	0.27847049044056527
0767821505	0.10102739726027397
0767821513	0.0651085141903172
0767821548	0.11855670103092783
0767821556	0.3448275862068966
0767821599	-0.015873015873015872
0767821610	0.3117117117117117
0767821637	0.2558139534883721
076782170X	0.34104046242774566
0767821718	0.1393188854489164
